msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file
31471,17.03.2026 17:38:16 UTC+03:00,2026-03-17 10:38:16,2026-03-17,10:38,10,38,Tuesday,True,photos/photo_22517@17-03-2026_17-38-16.jpg,$SPX !!!! #تحديث ⚡️ يتفاعل البوت بكسر 6730-6723⛔️ ادناها يكون سريع ودبلات💰,SPX_UPDATE,"6730,6723",6730.0,,,,False,False,False,False,telegram_data/messages3.html
31473,17.03.2026 18:39:20 UTC+03:00,2026-03-17 11:39:20,2026-03-17,11:39,11,39,Tuesday,True,photos/photo_22519@17-03-2026_18-39-20.jpg,$SPX #تحديث ⚡️💰🔥😍 وش رايك !!! تم ✔️ الهدف🎯 الأول🧡 كسر نقاط 6710-6700 جميل البوت❤️ نستهدف 6690-6670-6650⚡️,SPX_UPDATE,"6710,6700,6690,6670,6650",6710.0,,,,False,False,False,False,telegram_data/messages3.html
31489,17.03.2026 19:28:32 UTC+03:00,2026-03-17 12:28:32,2026-03-17,12:28,12,28,Tuesday,True,photos/photo_22529@17-03-2026_19-28-32.jpg,$SPX PUT HERO⚡️ أدنى 6735-6730 ( ضارب بوت )❤️ كسر نقاط 6710-6700 دبلات💰🐻,SPX_PUT_HERO,"6735,6730,6710,6700",6735.0,,6735.0,,True,False,False,False,telegram_data/messages3.html
31491,17.03.2026 19:34:21 UTC+03:00,2026-03-17 12:34:21,2026-03-17,12:34,12,34,Tuesday,True,photos/photo_22531@17-03-2026_19-34-21.jpg,$SPX ⬇️ مثل ما قلت لكم اغلاق يومي 6765 ممكن تفكر بالكول💚 غير ذالك مازال سلبي جداً🐻 يعني هدفنا 6400-6200-5700❤️,SPX_ANALYSIS,"6765,6400,6200,5700",6765.0,,,,False,False,True,False,telegram_data/messages3.html
31495,17.03.2026 20:11:44 UTC+03:00,2026-03-17 13:11:44,2026-03-17,13:11,13,11,Tuesday,True,photos/photo_22534@17-03-2026_20-11-44.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31496,17.03.2026 20:11:44 UTC+03:00,2026-03-17 13:11:44,2026-03-17,13:11,13,11,Tuesday,True,photos/photo_22535@17-03-2026_20-11-44.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31501,17.03.2026 20:14:05 UTC+03:00,2026-03-17 13:14:05,2026-03-17,13:14,13,14,Tuesday,True,photos/photo_22540@17-03-2026_20-14-05.jpg,$SPX ⚡️ مناسب البوت ادنى 6730-6735⛔️ كسر 6720-6715-6710❤️,SPX_ANALYSIS,"6730,6735,6720,6715,6710",6730.0,,6730.0,,False,False,False,False,telegram_data/messages3.html
31502,17.03.2026 20:43:28 UTC+03:00,2026-03-17 13:43:28,2026-03-17,13:43,13,43,Tuesday,True,photos/photo_22541@17-03-2026_20-43-28.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31503,17.03.2026 20:45:14 UTC+03:00,2026-03-17 13:45:14,2026-03-17,13:45,13,45,Tuesday,True,photos/photo_22542@17-03-2026_20-45-14.jpg,$SPX ⚡️ العرضي⚡️ عموما كسر نقاط 6710-6700 البوت يكون سريع🩸 غير ذالك عرضي وقد يذهب إلى المقاومات قرارك دائماً..,SPX_ANALYSIS,"6710,6700",6710.0,,,,False,False,False,False,telegram_data/messages3.html
31510,17.03.2026 21:22:51 UTC+03:00,2026-03-17 14:22:51,2026-03-17,14:22,14,22,Tuesday,True,photos/photo_22547@17-03-2026_21-22-51.jpg,$SPX ⚡️ PUT HERO💰 STOP 🛑 6735 ❌ 15m Closing,SPX_PUT_HERO,6735,6735.0,6735.0,,,True,False,False,False,telegram_data/messages3.html
31515,18.03.2026 07:27:11 UTC+03:00,2026-03-18 00:27:11,2026-03-18,00:27,0,27,Wednesday,False,,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31519,18.03.2026 16:56:20 UTC+03:00,2026-03-18 09:56:20,2026-03-18,09:56,9,56,Wednesday,True,photos/photo_22550@18-03-2026_16-56-20.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31521,18.03.2026 17:10:06 UTC+03:00,2026-03-18 10:10:06,2026-03-18,10:10,10,10,Wednesday,True,photos/photo_22552@18-03-2026_17-10-06.jpg,$SPX ⚡️ اغلاق ربع ساعة اعلى 6715 CALL💚 اغلاق ربع ساعة ادنى 6680 PUT❤️ بشكل عام المحور عندنا 6735⛔️ أعلاها يكون صعود قوي🔥🐂 ادناها مازال سلبي جداً 🩸🐻,SPX_PUT_ALERT,"6715,6680,6735",6715.0,,6680.0,6715.0,False,False,False,False,telegram_data/messages3.html
31525,18.03.2026 20:51:24 UTC+03:00,2026-03-18 13:51:24,2026-03-18,13:51,13,51,Wednesday,True,photos/photo_22556@18-03-2026_20-51-24.jpg,$SPX ⚡️ بعد كسر نقطة 6660 هاذي الأهداف🎯 🧡🧡🧡🧡,SPX_ANALYSIS,6660,6660.0,,,,False,False,False,False,telegram_data/messages3.html
31527,18.03.2026 21:08:46 UTC+03:00,2026-03-18 14:08:46,2026-03-18,14:08,14,8,Wednesday,True,photos/photo_22557@18-03-2026_21-08-46.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31555,19.03.2026 15:06:38 UTC+03:00,2026-03-19 08:06:38,2026-03-19,08:06,8,6,Thursday,True,photos/photo_22582@19-03-2026_15-06-38.jpg,#US500 ⚡️ $SPX ⬇️ ادنى 6665-6650 مناسب البوت❤️,SPX_ANALYSIS,"6665,6650",6665.0,,6665.0,,False,False,False,False,telegram_data/messages3.html
31563,19.03.2026 17:04:20 UTC+03:00,2026-03-19 10:04:20,2026-03-19,10:04,10,4,Thursday,True,photos/photo_22588@19-03-2026_17-04-20.jpg,$SPX #تحديث ⚡️ الثبات ربع ساعة اعلى 6600🔥 الكول يتفاعللللل💰,SPX_UPDATE,6600,6600.0,,,6600.0,False,False,False,False,telegram_data/messages3.html
31576,19.03.2026 17:31:53 UTC+03:00,2026-03-19 10:31:53,2026-03-19,10:31,10,31,Thursday,True,photos/photo_22601@19-03-2026_17-31-53.jpg,$SPX ⚡️ المهم للمضارب المحافظة 6557☑️ أعلاها خليك مضارب كول واستفيد⚡️ بدون كميات ⛔️,SPX_ANALYSIS,6557,6557.0,,,,False,False,False,True,telegram_data/messages3.html
31577,19.03.2026 17:31:53 UTC+03:00,2026-03-19 10:31:53,2026-03-19,10:31,10,31,Thursday,True,photos/photo_22602@19-03-2026_17-31-53.jpg,$SPX CALL HERO ⚡️ STOP 🛑 6555-6550❌,SPX_CALL_ALERT,"6555,6550",6555.0,6555.0,,,True,False,False,False,telegram_data/messages3.html
31581,19.03.2026 18:16:36 UTC+03:00,2026-03-19 11:16:36,2026-03-19,11:16,11,16,Thursday,True,photos/photo_22605@19-03-2026_18-16-36.jpg,$SPX ☑️ تجاوز 6610-6615 جميل الكول💚,SPX_ANALYSIS,"6610,6615",6610.0,,,,False,False,False,False,telegram_data/messages3.html
31588,20.03.2026 13:13:18 UTC+03:00,2026-03-20 06:13:18,2026-03-20,06:13,6,13,Friday,True,photos/photo_22611@20-03-2026_13-13-18.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31613,20.03.2026 13:41:14 UTC+03:00,2026-03-20 06:41:14,2026-03-20,06:41,6,41,Friday,True,photos/photo_22601@19-03-2026_17-31-53.jpg,$SPX ⚡️ المهم للمضارب المحافظة 6557☑️ أعلاها خليك مضارب كول واستفيد⚡️ بدون كميات ⛔️,SPX_ANALYSIS,6557,6557.0,,,,False,False,False,True,telegram_data/messages3.html
31628,20.03.2026 20:53:55 UTC+03:00,2026-03-20 13:53:55,2026-03-20,13:53,13,53,Friday,True,photos/photo_22647@20-03-2026_20-53-55.jpg,$SPX CALL HERO⚡️ STOP 🛑 6525❌ مخاطرة ⚠️ عالية جداً ومن أرباحك💰,SPX_CALL_ALERT,6525,6525.0,6525.0,,,True,False,False,False,telegram_data/messages3.html
31677,23.03.2026 04:44:40 UTC+03:00,2026-03-22 21:44:40,2026-03-22,21:44,21,44,Sunday,True,photos/photo_22670@23-03-2026_04-44-40.jpg,#US500 ⚡️ #تحديث ⚡️ ضارب PUT ادنى 6540-6525⛔️ بدون كميات والعقود متضخمه🔥,SPX_PUT_ALERT,"6540,6525",6540.0,,6540.0,,False,False,False,False,telegram_data/messages3.html
31683,23.03.2026 11:39:43 UTC+03:00,2026-03-23 04:39:43,2026-03-23,04:39,4,39,Monday,True,photos/photo_22673@23-03-2026_11-39-43.jpg,#US500 ⚡️ #تحديث ⚡️ ضارب PUT ادنى 6525-6510⛔️ بدون كميات والعقود متضخمه🔥,SPX_PUT_ALERT,"6525,6510",6525.0,,6525.0,,False,False,False,False,telegram_data/messages3.html
31703,23.03.2026 15:30:41 UTC+03:00,2026-03-23 08:30:41,2026-03-23,08:30,8,30,Monday,True,photos/photo_22689@23-03-2026_15-30-41.jpg,#US500 ⚡️ مناطق جيده بحال احترم النقاط ⬇️ 6430-6445⛔️ مناسب لمضارب الكول⚡️,SPX_ANALYSIS,"6430,6445",6430.0,,,,False,False,False,True,telegram_data/messages3.html
31705,23.03.2026 15:54:47 UTC+03:00,2026-03-23 08:54:47,2026-03-23,08:54,8,54,Monday,False,,#US500 ⚡️ #تحديث ⚡️ !!!,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31706,23.03.2026 16:05:52 UTC+03:00,2026-03-23 09:05:52,2026-03-23,09:05,9,5,Monday,True,photos/photo_22691@23-03-2026_16-05-52.jpg,#US500 ⚡️ #تحديث ⚡️ نراقب الافتتاح ⛔️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31709,23.03.2026 17:31:02 UTC+03:00,2026-03-23 10:31:02,2026-03-23,10:31,10,31,Monday,True,photos/photo_22694@23-03-2026_17-31-02.jpg,$SPX PUT HERO⚡️ STOP 🛑 6665-6655❌ للمضارب ادنى هالنقاط ⚡️ اي عوده بكسر 6620-6610 جميل❤️,SPX_PUT_HERO,"6665,6655,6620,6610",6665.0,6665.0,,,True,False,False,True,telegram_data/messages3.html
31717,23.03.2026 19:07:16 UTC+03:00,2026-03-23 12:07:16,2026-03-23,12:07,12,7,Monday,True,photos/photo_22696@23-03-2026_19-07-16.jpg,#تحديث ⚡️ SPX$⚡️ كسـر 6570-6560❤️🩸 مناطق دعم ⛔️,SPX_UPDATE,"6570,6560",6570.0,,,,False,False,False,False,telegram_data/messages3.html
31734,23.03.2026 21:18:12 UTC+03:00,2026-03-23 14:18:12,2026-03-23,14:18,14,18,Monday,True,photos/photo_22713@23-03-2026_21-18-12.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html
31736,23.03.2026 21:18:31 UTC+03:00,2026-03-23 14:18:31,2026-03-23,14:18,14,18,Monday,True,photos/photo_22715@23-03-2026_21-18-31.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html
31738,23.03.2026 21:18:45 UTC+03:00,2026-03-23 14:18:45,2026-03-23,14:18,14,18,Monday,True,photos/photo_22717@23-03-2026_21-18-45.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html
31765,24.03.2026 17:15:01 UTC+03:00,2026-03-24 10:15:01,2026-03-24,10:15,10,15,Tuesday,True,photos/photo_22735@24-03-2026_17-15-01.jpg,$SPX ⚡️ نقاط الدخول الكول ⬇️ بتجاوز 6565-6571✅ غير ذالك مازال سلبي❤️🩸,SPX_ANALYSIS,"6565,6571",6565.0,,,,False,False,False,False,telegram_data/messages3.html
31766,24.03.2026 18:01:04 UTC+03:00,2026-03-24 11:01:04,2026-03-24,11:01,11,1,Tuesday,True,photos/photo_22736@24-03-2026_18-01-04.jpg,$SPX ⚡️ جميل الكول اعلى 6555-6540✅,SPX_ANALYSIS,"6555,6540",6555.0,,,6555.0,False,False,False,False,telegram_data/messages3.html
31767,24.03.2026 18:31:38 UTC+03:00,2026-03-24 11:31:38,2026-03-24,11:31,11,31,Tuesday,True,photos/photo_22737@24-03-2026_18-31-38.jpg,$SPX #تحديث ⚡️ ممنوع العوده بكسر 6565-6555⛔️ المحافظة عليها وأعلاها جيد الكول ✅,SPX_UPDATE,"6565,6555",6565.0,,,,False,False,False,False,telegram_data/messages3.html
31768,24.03.2026 18:32:53 UTC+03:00,2026-03-24 11:32:53,2026-03-24,11:32,11,32,Tuesday,True,photos/photo_22738@24-03-2026_18-32-53.jpg,$SPX CALL HERO⚡️ ممنوع يكسر 6500-6510❌,SPX_CALL_ALERT,"6500,6510",6500.0,,,,True,False,False,False,telegram_data/messages3.html
31773,24.03.2026 20:08:21 UTC+03:00,2026-03-24 13:08:21,2026-03-24,13:08,13,8,Tuesday,True,photos/photo_22743@24-03-2026_20-08-21.jpg,$SPX !! يحترم 6540-6550 مناسب ✅,SPX_ANALYSIS,"6540,6550",6540.0,,,,False,False,False,False,telegram_data/messages3.html
31774,24.03.2026 20:13:44 UTC+03:00,2026-03-24 13:13:44,2026-03-24,13:13,13,13,Tuesday,True,photos/photo_22744@24-03-2026_20-13-44.jpg,$SPX ⚡️ نقاط اليوم 6538-6525⛔️ وكسرها⬇️ يستمر الهبوط إلى 6474-6441🧡,SPX_ANALYSIS,"6538,6525,6474,6441",6538.0,,,,False,False,False,False,telegram_data/messages3.html
31800,25.03.2026 03:14:54 UTC+03:00,2026-03-24 20:14:54,2026-03-24,20:14,20,14,Tuesday,True,photos/photo_22756@25-03-2026_03-14-54.jpg,🌐 #US500 ⚡️ #تحديث ⚡️ 🔮 📈 https://www.tradingview.com/symbols/CAPITALCOM-US500/?utm_source=iosapp&utm_medium=share,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31806,25.03.2026 16:53:21 UTC+03:00,2026-03-25 09:53:21,2026-03-25,09:53,9,53,Wednesday,True,photos/photo_22760@25-03-2026_16-53-21.jpg,$SPX #تحديث ⚡️ المهم ‼️ المحافظة 6555-6575☑️ كسرها باغلاق ساعة الوضع بوت ❤️ والأهداف تحت🧡🧡🧡 اكرر خليك مضاربي واستفيد ⛔️ السوق هالفتره يعتمد على التصاريح والأخبار,SPX_UPDATE,"6555,6575",6555.0,,,,False,True,False,True,telegram_data/messages3.html
31807,25.03.2026 17:03:02 UTC+03:00,2026-03-25 10:03:02,2026-03-25,10:03,10,3,Wednesday,True,photos/photo_22761@25-03-2026_17-03-02.jpg,#US500 ⚡️ $SPX CALL HERO !!!⚡️ يفشل اغلاق ادنى 6555-6570⛔️ فاصل 15 د,SPX_CALL_ALERT,"6555,6570",6555.0,,6555.0,,True,False,False,False,telegram_data/messages3.html
31815,25.03.2026 20:38:29 UTC+03:00,2026-03-25 13:38:29,2026-03-25,13:38,13,38,Wednesday,True,photos/photo_22766@25-03-2026_20-38-29.jpg,$SPX ⚡️ تجاوز 6613 ينفجر call💚🔥💰,SPX_CALL_ALERT,6613,6613.0,,,,False,False,False,False,telegram_data/messages3.html
31830,26.03.2026 03:48:06 UTC+03:00,2026-03-25 20:48:06,2026-03-25,20:48,20,48,Wednesday,False,,#US500 ⚡️ #تحديث ⚡️!!!!,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31831,26.03.2026 05:02:22 UTC+03:00,2026-03-25 22:02:22,2026-03-25,22:02,22,2,Wednesday,True,photos/photo_22780@26-03-2026_05-02-22.jpg,#US500 ⚡️ #تحديث ⚡️ أعلى النقاط 6560-6570 ✅ تجاوز نقطة 6601 بثبات ربع ساعة تاكيد الدخول والمناسب للكول💚💰🔥 ولاكن كسر 6550 يستهدف ⬇️ 6530-6500-6470🧡,SPX_UPDATE,"6560,6570,6601,6550,6530,6500,6470",6560.0,,,,False,False,False,False,telegram_data/messages3.html
31836,26.03.2026 06:41:36 UTC+03:00,2026-03-25 23:41:36,2026-03-25,23:41,23,41,Wednesday,True,photos/photo_22783@26-03-2026_06-41-36.jpg,#US500 ⚡️ #تحديث ⚡️ يحترم سنايبر غصبن عنه🔥 عموما ثبات اعلى 6601-6610 ممتاز 💚,SPX_UPDATE,"6601,6610",6601.0,,,6601.0,False,False,False,False,telegram_data/messages3.html
31839,26.03.2026 09:21:19 UTC+03:00,2026-03-26 02:21:19,2026-03-26,02:21,2,21,Thursday,True,photos/photo_22785@26-03-2026_09-21-19.jpg,#US500 ⚡️ #تحديث ⚡️ نراقب الافتتاح ونحدث☑️ احترامها ممتاز الكول اليوم✅💚🐂 ولاكن كسرها البوت اقوى🩸❤️🐻,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31840,26.03.2026 15:05:39 UTC+03:00,2026-03-26 08:05:39,2026-03-26,08:05,8,5,Thursday,True,photos/photo_22786@26-03-2026_15-05-39.jpg,#US500 ⚡️ #تحديث ⚡️ منطقة ارتداد ونراقب اغلاق ساعة⛔️ ⚡️ 6520⚡️,SPX_UPDATE,6520,6520.0,,,,False,True,False,False,telegram_data/messages3.html
31841,26.03.2026 18:00:26 UTC+03:00,2026-03-26 11:00:26,2026-03-26,11:00,11,0,Thursday,True,photos/photo_22787@26-03-2026_18-00-26.jpg,$SPX CALL HERO⚡️ STOP 🛑 6520 ❌ 15m,SPX_CALL_ALERT,6520,6520.0,6520.0,,,True,False,False,False,telegram_data/messages3.html
31842,26.03.2026 18:30:11 UTC+03:00,2026-03-26 11:30:11,2026-03-26,11:30,11,30,Thursday,True,photos/photo_22788@26-03-2026_18-30-11.jpg,$SPX ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31843,26.03.2026 18:34:41 UTC+03:00,2026-03-26 11:34:41,2026-03-26,11:34,11,34,Thursday,True,photos/photo_22789@26-03-2026_18-34-41.jpg,$SPX #تحديث ⚡️ دعوم 6500-6520⛔️ كسرها يستمر الهبوط ⬇️ 6470-6450-6400❤️ المحافظة على الدعوم جيد للارتداد🔥 بشكل عام الأمور مازالت سلبية🩸 ادنى 6575-6580 مخاطرة ⚠️ الكول⚡️ المهم المحافظة على الدعوم ⚪️,SPX_UPDATE,"6500,6520,6470,6450,6400,6575,6580",6500.0,,6575.0,,False,False,False,False,telegram_data/messages3.html
31844,26.03.2026 19:59:56 UTC+03:00,2026-03-26 12:59:56,2026-03-26,12:59,12,59,Thursday,True,photos/photo_22790@26-03-2026_19-59-56.jpg,$SPX CALL HERO⚡️ قابل للارتداد بشرط ⬇️ مناطق المحافظة 6470-6500⛔️,SPX_CALL_ALERT,"6470,6500",6470.0,,,,True,False,False,False,telegram_data/messages3.html
31847,26.03.2026 21:42:30 UTC+03:00,2026-03-26 14:42:30,2026-03-26,14:42,14,42,Thursday,True,photos/photo_22793@26-03-2026_21-42-30.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31851,26.03.2026 22:34:52 UTC+03:00,2026-03-26 15:34:52,2026-03-26,15:34,15,34,Thursday,True,photos/photo_22796@26-03-2026_22-34-52.jpg,$SPX #تحديث ⚡️ مهم ‼️لا يغلق ادنى 6470-6475⛔️,SPX_UPDATE,"6470,6475",6470.0,,6470.0,,False,False,False,False,telegram_data/messages3.html
31861,27.03.2026 17:34:06 UTC+03:00,2026-03-27 10:34:06,2026-03-27,10:34,10,34,Friday,True,photos/photo_22803@27-03-2026_17-34-06.jpg,$SPX ⚡️ الكول يتفاعل بتجاوز 6450-6455🔥 ويكون انفجار 💥🚀 ادناها ضغط سلبي وعرضي ⚡️ اعلى 6370-6400 جيد🟢,SPX_ANALYSIS,"6450,6455,6370,6400",6450.0,,,6370.0,False,False,False,False,telegram_data/messages3.html
31867,27.03.2026 19:13:26 UTC+03:00,2026-03-27 12:13:26,2026-03-27,12:13,12,13,Friday,True,photos/photo_22808@27-03-2026_19-13-26.jpg,$SPX ⚡️ منطقة طلب مره أخرى للمضارب⚡️ ممنوع كسر 6400⛔️ ذكرت الإيجابية اعلى 6450-6455🟢 غير ذالك نفس النقاط عرضي وسلبي❤️,SPX_ANALYSIS,"6400,6450,6455",6400.0,,,6450.0,False,False,False,True,telegram_data/messages3.html
31877,27.03.2026 21:19:25 UTC+03:00,2026-03-27 14:19:25,2026-03-27,14:19,14,19,Friday,True,photos/photo_22810@27-03-2026_21-19-25.jpg,$SPX CALL HERO⚡️ STOP 🛑 6360-6370⛔️,SPX_CALL_ALERT,"6360,6370",6360.0,6360.0,,,True,False,False,False,telegram_data/messages3.html
31878,27.03.2026 21:19:25 UTC+03:00,2026-03-27 14:19:25,2026-03-27,14:19,14,19,Friday,True,photos/photo_22811@27-03-2026_21-19-25.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31880,27.03.2026 22:12:26 UTC+03:00,2026-03-27 15:12:26,2026-03-27,15:12,15,12,Friday,True,photos/photo_22813@27-03-2026_22-12-26.jpg,$SPX #تحديث ⚡️ 🔥دعم شهري ( 6360 )⛔️ لا يكسره ابداً🚨,SPX_UPDATE,6360,6360.0,,,,False,False,False,False,telegram_data/messages3.html
31881,27.03.2026 22:48:06 UTC+03:00,2026-03-27 15:48:06,2026-03-27,15:48,15,48,Friday,True,photos/photo_22814@27-03-2026_22-48-06.jpg,$SPX #تحديث ⚡️ باقي 15 د لا يغلق ادنى 6360⛔️ منطقة ارتداد 🔥,SPX_UPDATE,6360,6360.0,,6360.0,,False,False,False,False,telegram_data/messages3.html
31895,30.03.2026 02:40:59 UTC+03:00,2026-03-29 19:40:59,2026-03-29,19:40,19,40,Sunday,True,photos/photo_22820@30-03-2026_02-40-59.jpg,#تحديث ⚡️ #US500 ⚡️ يعني خذ ( CALL )😂💚 وممكن نشوف صعود فوق 1%💰,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31896,30.03.2026 10:05:19 UTC+03:00,2026-03-30 03:05:19,2026-03-30,03:05,3,5,Monday,True,photos/photo_22821@30-03-2026_10-05-19.jpg,#US500 ⚡️ #تحديث ⚡️ CALL | 30-MAR⚡️ STOP 🛑 6306-6300⛔️ https://www.tradingview.com/symbols/CAPITALCOM-US500/?utm_source=iosapp&utm_medium=share,SPX_CALL_ALERT,"6306,6300",6306.0,6306.0,,,False,False,False,False,telegram_data/messages3.html
31897,30.03.2026 10:05:19 UTC+03:00,2026-03-30 03:05:19,2026-03-30,03:05,3,5,Monday,True,photos/photo_22822@30-03-2026_10-05-19.jpg,#US500 ⚡️ مبروك 🎉 للمضارب تم تحقيق🫆 هدفين🎯🎯💙💙 حاب تستمر ✅ لا يرجع ادنى 6365⛔️,SPX_ANALYSIS,6365,6365.0,,6365.0,,False,False,False,True,telegram_data/messages3.html
31898,30.03.2026 10:06:43 UTC+03:00,2026-03-30 03:06:43,2026-03-30,03:06,3,6,Monday,True,photos/photo_22823@30-03-2026_10-06-43.jpg,#US500 ⚡️ #تحديث ⚡️ 🚀+70 نقطة 💰💚,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31899,30.03.2026 14:53:17 UTC+03:00,2026-03-30 07:53:17,2026-03-30,07:53,7,53,Monday,True,photos/photo_22824@30-03-2026_14-53-17.jpg,#US500 ⚡️ #تحديث ⚡️ 🚀+120 نقطة 💰💚,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31905,30.03.2026 17:23:27 UTC+03:00,2026-03-30 10:23:27,2026-03-30,10:23,10,23,Monday,True,photos/photo_22828@30-03-2026_17-23-27.jpg,$SPX ! CALL ⚡️ ⛔️دعوم ( 6360-6330 )⛔️ المحافظة عليها جيد للارتداد🟢 المهم العوده اعلى 6400 ممتاز 💰 خليك مضاربي واستفيد ⚡️,SPX_CALL_ALERT,"6360,6330,6400",6360.0,,,6400.0,False,False,False,True,telegram_data/messages3.html
31907,30.03.2026 18:09:17 UTC+03:00,2026-03-30 11:09:17,2026-03-30,11:09,11,9,Monday,True,photos/photo_22830@30-03-2026_18-09-17.jpg,$SPX #تحديث ⚡️ ⬇️ مبروك 🎉 للمضارب السريع💰🔥 حاب تستمر  ؟ لا يرجع ادنى 6380⛔️ وأصبح دعم على فاصل 15 د⚪️ تجاوز 6415-6420 يستهدف🎯 6450,SPX_UPDATE,"6380,6415,6420,6450",6380.0,,6380.0,,False,False,False,True,telegram_data/messages3.html
31917,30.03.2026 20:41:11 UTC+03:00,2026-03-30 13:41:11,2026-03-30,13:41,13,41,Monday,True,photos/photo_22839@30-03-2026_20-41-11.jpg,⚡️ $SPX #تحديث ⬇️ المحافظة 6315-6330 ممتاز لارتداد💚,SPX_UPDATE,"6315,6330",6315.0,,,,False,False,False,False,telegram_data/messages3.html
31919,30.03.2026 21:00:33 UTC+03:00,2026-03-30 14:00:33,2026-03-30,14:00,14,0,Monday,True,photos/photo_22840@30-03-2026_21-00-33.jpg,#US500 ⚡️ $SPX #تحديث ⬇️ ⛔️ نقطة 6381 ⚪️ تجاوزها ممتاز الكول🟢 ادناها ضغط سلبي🔴,SPX_UPDATE,6381,6381.0,,,,False,False,False,False,telegram_data/messages3.html
31922,30.03.2026 22:13:52 UTC+03:00,2026-03-30 15:13:52,2026-03-30,15:13,15,13,Monday,True,photos/photo_22842@30-03-2026_22-13-52.jpg,$SPX ⚡️ ⚡️جميل جداً وصل للمناطق❤️ نحافظ عليها وعدم اغلاق ادنى 6300 ممتاز للارتداد غداً 💚,SPX_ANALYSIS,6300,6300.0,,6300.0,,False,False,False,False,telegram_data/messages3.html
31923,30.03.2026 22:37:40 UTC+03:00,2026-03-30 15:37:40,2026-03-30,15:37,15,37,Monday,True,photos/photo_22843@30-03-2026_22-37-40.jpg,#تحديث ⚡️ #US500 ⚡️ مناطق الارتداد المذكوره ⚡️ لا نغلق ادنى 6300❌ وصل عند دعوم اليوم✅,SPX_UPDATE,6300,6300.0,,6300.0,,False,False,False,False,telegram_data/messages3.html
31938,31.03.2026 04:20:44 UTC+03:00,2026-03-30 21:20:44,2026-03-30,21:20,21,20,Monday,True,photos/photo_22849@31-03-2026_04-20-44.jpg,#US500 ⚡️ #تحديث ⚡️ ⬇️ عموما شباب هذا دعم أسبوعي⛔️ CHART 📈 Weekly مهم جداً نحافظ عليه وعدم اغلاق ادناه⛔️ وبحال اغلاق ادناه عندك الأهداف🎯 🧡🧡🧡 وأعلاها يكون جيد للارتدادات لحظية💚,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31954,31.03.2026 08:21:02 UTC+03:00,2026-03-31 01:21:02,2026-03-31,01:21,1,21,Tuesday,True,photos/photo_22858@31-03-2026_08-21-02.jpg,#US500 ⚡️ #تحديث ⚡️ بشكل عام المحافظة 6350 ايجابي ✅ ونراقب الافتتاح ونحدث💚💰🔥 اهم شى لا يكسر 6350⛔️ تداول اعلى 6414⬇️ يستهدف 6450-6470-6505🎯,SPX_UPDATE,"6350,6350,6414,6450,6470,6505",6350.0,,,6414.0,False,False,False,False,telegram_data/messages3.html
